npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
70007023,PAUD TUNAS MEKAR,"Desa Paisubebe, Kec. Bokan Kepulauan",KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.9064478,123.7716179
40210192,MTSS AL KHAIRAAT PAISUBEBE,DESA PAISUBEBE,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,MTs,SWASTA,-1.9068,123.7735
40200199,SMP DDI KAUKES,JL. PADANG. NO O4 KAUKES,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,SWASTA,-1.9067932,123.7777024
69829128,TK BUDI LUHUR DDI,DESA KAUKES,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.90509,123.779612
69888564,SMP NEGERI 3 BOKAN KEPULAUAN,Kaukes,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.8992005,123.7790712
40206523,SMP NEGERI SATU ATAP LALONG,Desa Lalong,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.8897,123.0685
69932074,TK NEGERI 2 BANGKURUNG,Dusun I,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.888403,123.069219
40200367,SD NEGERI I MBELEANG,Lalong,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.8886,123.0695
40200238,SD NEGERI SUNDENG,Sundeng,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.8746,123.0585
69993584,MA BENGGAWI KALUPAPI,JLN. LAPANGAN BOLA NO. 01 KALUPAPI,Kec. Banggai,Kab. Banggai Laut,Prov. Sulawesi Tengah,MA,SWASTA,-1.8838,123.0981
69932882,TK NEGERI 8 BANGKURUNG,DUSUN II,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.884025,123.098822
40200291,SDN INPRES KALUPAPI,KALUPAPI,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.884289,123.100409
40210190,MTSS KSM KALUPAPI,JL. LAPANGAN BAL NO. 1 KALUPAPI,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,MTs,SWASTA,-1.8825,123.0986
69829131,TK NEGERI 3 BANGKURUNG,DESA BONE-BONE,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.881473,123.104361
40200152,SDN BONE BONE,BONE-BONE,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.875362,123.102132
40200317,SD INPRES 2 MBELEANG,Mbeleang,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.855588,123.060782
69932296,TK NEGERI 5 BANGKURUNG,DUSUN II,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.852247,123.061638
40200230,SD NEGERI TIMPAUS,Timpaus,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.8415,123.999
69829107,TK MUTIARA KSM KASUARI,DESA KASUARI,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.847448,124.022761
40200178,SD NEGERI KASUARI,Desa Kasuari,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.8467,124.0225
69964704,TK NYIUR TIMPAUS,DUSUN 2,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.845491,124.021708
40204010,SMP NEGERI 2 BOKAN KEPULAUAN,Kasuari,KEC. BOKAN KEPULAUAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.8451,124.0214
40200372,SD INPRES TABULANG,Tabulang,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.8329452,123.0606234
69932289,TK PBAPI TADIANABUNGIN,DUSUN I,KEC. BANGKURUNG,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,SWASTA,-1.804147,123.074437
